,Domain Code,Domain,M49,Area,Element Code,Element,Item Code (FAO),Item,Year,Unit,Value,Flag,Flag Description
2439,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,600,Papayas,2012,hg/ha,774559,Fc,Calculated data
2440,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,600,Papayas,2013,hg/ha,840720,Fc,Calculated data
2441,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,600,Papayas,2014,hg/ha,866998,Fc,Calculated data
2442,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,600,Papayas,2015,hg/ha,881906,Fc,Calculated data
2443,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1990,hg/ha,9348,Fc,Calculated data
2444,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1991,hg/ha,8252,Fc,Calculated data
2445,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1992,hg/ha,8552,Fc,Calculated data
2446,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1993,hg/ha,8091,Fc,Calculated data
2447,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1994,hg/ha,7655,Fc,Calculated data
2448,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1995,hg/ha,8245,Fc,Calculated data
2449,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1996,hg/ha,6802,Fc,Calculated data
2450,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1997,hg/ha,6172,Fc,Calculated data
2451,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1998,hg/ha,8082,Fc,Calculated data
2452,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),1999,hg/ha,7747,Fc,Calculated data
2453,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2000,hg/ha,6909,Fc,Calculated data
2454,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2001,hg/ha,6840,Fc,Calculated data
2455,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2002,hg/ha,6937,Fc,Calculated data
2456,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2003,hg/ha,6263,Fc,Calculated data
2457,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2004,hg/ha,5704,Fc,Calculated data
2458,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2005,hg/ha,6811,Fc,Calculated data
2459,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2006,hg/ha,4026,Fc,Calculated data
2460,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2007,hg/ha,4254,Fc,Calculated data
2461,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2008,hg/ha,4393,Fc,Calculated data
2462,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2009,hg/ha,4455,Fc,Calculated data
2463,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2010,hg/ha,4493,Fc,Calculated data
2464,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2011,hg/ha,4866,Fc,Calculated data
2465,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2012,hg/ha,4918,Fc,Calculated data
2466,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2013,hg/ha,5294,Fc,Calculated data
2467,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2014,hg/ha,5372,Fc,Calculated data
2468,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,687,Pepper (piper spp.),2015,hg/ha,4863,Fc,Calculated data
2469,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1990,hg/ha,79616,Fc,Calculated data
2470,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1991,hg/ha,90306,Fc,Calculated data
2471,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1992,hg/ha,177181,Fc,Calculated data
2472,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1993,hg/ha,229725,Fc,Calculated data
2473,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1994,hg/ha,171635,Fc,Calculated data
2474,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1995,hg/ha,138669,Fc,Calculated data
2475,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1996,hg/ha,169374,Fc,Calculated data
2476,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1997,hg/ha,687908,Fc,Calculated data
2477,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1998,hg/ha,623605,Fc,Calculated data
2478,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,1999,hg/ha,441209,Fc,Calculated data
2479,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2000,hg/ha,562338,Fc,Calculated data
2480,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2001,hg/ha,621819,Fc,Calculated data
2481,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2002,hg/ha,614997,Fc,Calculated data
2482,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2003,hg/ha,949634,Fc,Calculated data
2483,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2004,hg/ha,620992,Fc,Calculated data
2484,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2005,hg/ha,928611,Fc,Calculated data
2485,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2006,hg/ha,668187,Fc,Calculated data
2486,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2007,hg/ha,736175,Fc,Calculated data
2487,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2008,hg/ha,1004227,Fc,Calculated data
2488,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2009,hg/ha,1235585,Fc,Calculated data
2489,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2010,hg/ha,1158426,Fc,Calculated data
2490,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2011,hg/ha,1248987,Fc,Calculated data
2491,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2012,hg/ha,1048423,Fc,Calculated data
2492,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2013,hg/ha,1162011,Fc,Calculated data
2493,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2014,hg/ha,1147182,Fc,Calculated data
2494,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,574,Pineapples,2015,hg/ha,1160805,Fc,Calculated data
2495,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1990,hg/ha,141637,Fc,Calculated data
2496,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1991,hg/ha,132721,Fc,Calculated data
2497,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1992,hg/ha,143819,Fc,Calculated data
2498,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1993,hg/ha,158338,Fc,Calculated data
2499,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1994,hg/ha,156474,Fc,Calculated data
2500,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1995,hg/ha,165939,Fc,Calculated data
2501,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1996,hg/ha,158631,Fc,Calculated data
2502,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1997,hg/ha,162061,Fc,Calculated data
2503,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1998,hg/ha,153432,Fc,Calculated data
2504,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,1999,hg/ha,147199,Fc,Calculated data
2505,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2000,hg/ha,133759,Fc,Calculated data
2506,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2001,hg/ha,148495,Fc,Calculated data
2507,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2002,hg/ha,155903,Fc,Calculated data
2508,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2003,hg/ha,153206,Fc,Calculated data
2509,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2004,hg/ha,163870,Fc,Calculated data
2510,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2005,hg/ha,164014,Fc,Calculated data
2511,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2006,hg/ha,169363,Fc,Calculated data
2512,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2007,hg/ha,160919,Fc,Calculated data
2513,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2008,hg/ha,166719,Fc,Calculated data
2514,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2009,hg/ha,165123,Fc,Calculated data
2515,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2010,hg/ha,159445,Fc,Calculated data
2516,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2011,hg/ha,159562,Fc,Calculated data
2517,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2012,hg/ha,165820,Fc,Calculated data
2518,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2013,hg/ha,160184,Fc,Calculated data
2519,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2014,hg/ha,176668,Fc,Calculated data
2520,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,116,Potatoes,2015,hg/ha,182027,Fc,Calculated data
2521,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1990,hg/ha,5147,Fc,Calculated data
2522,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1991,hg/ha,5023,Fc,Calculated data
2523,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1992,hg/ha,5040,Fc,Calculated data
2524,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1993,hg/ha,5077,Fc,Calculated data
2525,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1994,hg/ha,5111,Fc,Calculated data
2526,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1995,hg/ha,5100,Fc,Calculated data
2527,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1996,hg/ha,5000,Fc,Calculated data
2528,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1997,hg/ha,5000,Fc,Calculated data
2529,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1998,hg/ha,5138,Fc,Calculated data
2530,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,1999,hg/ha,5000,Fc,Calculated data
2531,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2000,hg/ha,5194,Fc,Calculated data
2532,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2001,hg/ha,5230,Fc,Calculated data
2533,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2002,hg/ha,5273,Fc,Calculated data
2534,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2003,hg/ha,5316,Fc,Calculated data
2535,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2004,hg/ha,5364,Fc,Calculated data
2536,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2005,hg/ha,5481,Fc,Calculated data
2537,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2006,hg/ha,5544,Fc,Calculated data
2538,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2007,hg/ha,5603,Fc,Calculated data
2539,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2008,hg/ha,5663,Fc,Calculated data
2540,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2009,hg/ha,5719,Fc,Calculated data
2541,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2010,hg/ha,5775,Fc,Calculated data
2542,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2011,hg/ha,5824,Fc,Calculated data
2543,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2012,hg/ha,6136,Fc,Calculated data
2544,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2013,hg/ha,6087,Fc,Calculated data
2545,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2014,hg/ha,6028,Fc,Calculated data
2546,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,211,Pulses nes,2015,hg/ha,6038,Fc,Calculated data
2547,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1990,hg/ha,71261,Fc,Calculated data
2548,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1991,hg/ha,69347,Fc,Calculated data
2549,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1992,hg/ha,73319,Fc,Calculated data
2550,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1993,hg/ha,71010,Fc,Calculated data
2551,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1994,hg/ha,63478,Fc,Calculated data
2552,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1995,hg/ha,61194,Fc,Calculated data
2553,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1996,hg/ha,55131,Fc,Calculated data
2554,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1997,hg/ha,47805,Fc,Calculated data
2555,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1998,hg/ha,135710,Fc,Calculated data
2556,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",1999,hg/ha,132120,Fc,Calculated data
2557,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2000,hg/ha,274488,Fc,Calculated data
2558,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2001,hg/ha,213771,Fc,Calculated data
2559,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2002,hg/ha,219687,Fc,Calculated data
2560,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2003,hg/ha,116407,Fc,Calculated data
2561,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2004,hg/ha,176371,Fc,Calculated data
2562,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2005,hg/ha,188138,Fc,Calculated data
2563,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2006,hg/ha,170731,Fc,Calculated data
2564,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2007,hg/ha,230562,Fc,Calculated data
2565,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2008,hg/ha,348922,Fc,Calculated data
2566,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2009,hg/ha,278593,Fc,Calculated data
2567,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2010,hg/ha,345877,Fc,Calculated data
2568,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2011,hg/ha,442856,Fc,Calculated data
2569,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2012,hg/ha,404289,Fc,Calculated data
2570,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2013,hg/ha,354376,Fc,Calculated data
2571,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2014,hg/ha,376301,Fc,Calculated data
2572,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,394,"Pumpkins, squash and gourds",2015,hg/ha,456976,Fc,Calculated data
2573,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1990,hg/ha,43018,Fc,Calculated data
2574,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1991,hg/ha,43465,Fc,Calculated data
2575,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1992,hg/ha,43446,Fc,Calculated data
2576,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1993,hg/ha,43750,Fc,Calculated data
2577,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1994,hg/ha,43453,Fc,Calculated data
2578,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1995,hg/ha,43487,Fc,Calculated data
2579,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1996,hg/ha,44168,Fc,Calculated data
2580,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1997,hg/ha,44322,Fc,Calculated data
2581,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1998,hg/ha,41974,Fc,Calculated data
2582,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",1999,hg/ha,42519,Fc,Calculated data
2583,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2000,hg/ha,44007,Fc,Calculated data
2584,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2001,hg/ha,43879,Fc,Calculated data
2585,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2002,hg/ha,44691,Fc,Calculated data
2586,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2003,hg/ha,45426,Fc,Calculated data
2587,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2004,hg/ha,45365,Fc,Calculated data
2588,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2005,hg/ha,45739,Fc,Calculated data
2589,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2006,hg/ha,46201,Fc,Calculated data
2590,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2007,hg/ha,46468,Fc,Calculated data
2591,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2008,hg/ha,49165,Fc,Calculated data
2592,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2009,hg/ha,50105,Fc,Calculated data
2593,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2010,hg/ha,50253,Fc,Calculated data
2594,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2011,hg/ha,49995,Fc,Calculated data
2595,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2012,hg/ha,51510,Fc,Calculated data
2596,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2013,hg/ha,51668,Fc,Calculated data
2597,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2014,hg/ha,51477,Fc,Calculated data
2598,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,27,"Rice, paddy",2015,hg/ha,53588,Fc,Calculated data
2599,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,149,Roots and tubers nes,1990,hg/ha,49932,Fc,Calculated data
2600,QCL,Crops and livestock products,360.0,Indonesia,5419,Yield,149,Roots and tubers nes,1991,hg/ha,53062,Fc,Calculated data
