	0	country
666	[-87.65625  217.265625]	Antarctica
667	[-87.65625  218.671875]	Antarctica
668	[-87.65625  220.078125]	Antarctica
669	[-87.65625  221.484375]	Antarctica
670	[-87.65625  222.890625]	Antarctica
671	[-87.65625  224.296875]	Antarctica
672	[-87.65625  225.703125]	Antarctica
673	[-87.65625  227.109375]	Antarctica
674	[-87.65625  228.515625]	Antarctica
675	[-87.65625  229.921875]	Antarctica
676	[-87.65625  231.328125]	Antarctica
677	[-87.65625  232.734375]	Antarctica
678	[-87.65625  234.140625]	Antarctica
679	[-87.65625  235.546875]	Antarctica
680	[-87.65625  236.953125]	Antarctica
681	[-87.65625  238.359375]	Antarctica
682	[-87.65625  239.765625]	Antarctica
683	[-87.65625  241.171875]	Antarctica
684	[-87.65625  242.578125]	Antarctica
685	[-87.65625  243.984375]	Antarctica
686	[-87.65625  245.390625]	Antarctica
687	[-87.65625  246.796875]	Antarctica
688	[-87.65625  248.203125]	Antarctica
689	[-87.65625  249.609375]	Antarctica
690	[-87.65625  251.015625]	Antarctica
691	[-87.65625  252.421875]	Antarctica
692	[-87.65625  253.828125]	Antarctica
693	[-87.65625  255.234375]	Antarctica
694	[-87.65625  256.640625]	Antarctica
695	[-87.65625  258.046875]	Antarctica
696	[-87.65625  259.453125]	Antarctica
697	[-87.65625  260.859375]	Antarctica
698	[-87.65625  262.265625]	Antarctica
699	[-87.65625  263.671875]	Antarctica
700	[-87.65625  265.078125]	Antarctica
701	[-87.65625  266.484375]	Antarctica
702	[-87.65625  267.890625]	Antarctica
703	[-87.65625  269.296875]	Antarctica
704	[-87.65625  270.703125]	Antarctica
705	[-87.65625  272.109375]	Antarctica
706	[-87.65625  273.515625]	Antarctica
707	[-87.65625  274.921875]	Antarctica
708	[-87.65625  276.328125]	Antarctica
709	[-87.65625  277.734375]	Antarctica
710	[-87.65625  279.140625]	Antarctica
711	[-87.65625  280.546875]	Antarctica
712	[-87.65625  281.953125]	Antarctica
713	[-87.65625  283.359375]	Antarctica
714	[-87.65625  284.765625]	Antarctica
715	[-87.65625  286.171875]	Antarctica
716	[-87.65625  287.578125]	Antarctica
717	[-87.65625  288.984375]	Antarctica
718	[-87.65625  290.390625]	Antarctica
719	[-87.65625  291.796875]	Antarctica
720	[-87.65625  293.203125]	Antarctica
721	[-87.65625  294.609375]	Antarctica
722	[-87.65625  296.015625]	Antarctica
723	[-87.65625  297.421875]	Antarctica
724	[-87.65625  298.828125]	Antarctica
725	[-87.65625  300.234375]	Antarctica
726	[-87.65625  301.640625]	Antarctica
727	[-87.65625  303.046875]	Antarctica
728	[-87.65625  304.453125]	Antarctica
729	[-87.65625  305.859375]	Antarctica
730	[-87.65625  307.265625]	Antarctica
731	[-87.65625  308.671875]	Antarctica
732	[-87.65625  310.078125]	Antarctica
733	[-87.65625  311.484375]	Antarctica
734	[-87.65625  312.890625]	Antarctica
735	[-87.65625  314.296875]	Antarctica
736	[-87.65625  315.703125]	Antarctica
737	[-87.65625  317.109375]	Antarctica
738	[-87.65625  318.515625]	Antarctica
739	[-87.65625  319.921875]	Antarctica
740	[-87.65625  321.328125]	Antarctica
741	[-87.65625  322.734375]	Antarctica
742	[-87.65625  324.140625]	Antarctica
743	[-87.65625  325.546875]	Antarctica
744	[-87.65625  326.953125]	Antarctica
745	[-87.65625  328.359375]	Antarctica
746	[-87.65625  329.765625]	Antarctica
747	[-87.65625  331.171875]	Antarctica
748	[-87.65625  332.578125]	Antarctica
749	[-87.65625  333.984375]	Antarctica
750	[-87.65625  335.390625]	Antarctica
751	[-87.65625  336.796875]	Antarctica
752	[-87.65625  338.203125]	Antarctica
753	[-87.65625  339.609375]	Antarctica
754	[-87.65625  341.015625]	Antarctica
755	[-87.65625  342.421875]	Antarctica
756	[-87.65625  343.828125]	Antarctica
757	[-87.65625  345.234375]	Antarctica
758	[-87.65625  346.640625]	Antarctica
759	[-87.65625  348.046875]	Antarctica
760	[-87.65625  349.453125]	Antarctica
761	[-87.65625  350.859375]	Antarctica
762	[-87.65625  352.265625]	Antarctica
763	[-87.65625  353.671875]	Antarctica
764	[-87.65625  355.078125]	Antarctica
765	[-87.65625  356.484375]	Antarctica
766	[-87.65625  357.890625]	Antarctica
767	[-87.65625  359.296875]	Antarctica
768	[-86.71875    0.703125]	Antarctica
769	[-86.71875    2.109375]	Antarctica
770	[-86.71875    3.515625]	Antarctica
771	[-86.71875    4.921875]	Antarctica
772	[-86.71875    6.328125]	Antarctica
773	[-86.71875    7.734375]	Antarctica
774	[-86.71875    9.140625]	Antarctica
775	[-86.71875   10.546875]	Antarctica
776	[-86.71875   11.953125]	Antarctica
777	[-86.71875   13.359375]	Antarctica
778	[-86.71875   14.765625]	Antarctica
779	[-86.71875   16.171875]	Antarctica
780	[-86.71875   17.578125]	Antarctica
781	[-86.71875   18.984375]	Antarctica
782	[-86.71875   20.390625]	Antarctica
783	[-86.71875   21.796875]	Antarctica
784	[-86.71875   23.203125]	Antarctica
785	[-86.71875   24.609375]	Antarctica
786	[-86.71875   26.015625]	Antarctica
787	[-86.71875   27.421875]	Antarctica
788	[-86.71875   28.828125]	Antarctica
789	[-86.71875   30.234375]	Antarctica
790	[-86.71875   31.640625]	Antarctica
791	[-86.71875   33.046875]	Antarctica
792	[-86.71875   34.453125]	Antarctica
793	[-86.71875   35.859375]	Antarctica
794	[-86.71875   37.265625]	Antarctica
795	[-86.71875   38.671875]	Antarctica
796	[-86.71875   40.078125]	Antarctica
797	[-86.71875   41.484375]	Antarctica
798	[-86.71875   42.890625]	Antarctica
799	[-86.71875   44.296875]	Antarctica
800	[-86.71875   45.703125]	Antarctica
801	[-86.71875   47.109375]	Antarctica
802	[-86.71875   48.515625]	Antarctica
803	[-86.71875   49.921875]	Antarctica
804	[-86.71875   51.328125]	Antarctica
805	[-86.71875   52.734375]	Antarctica
806	[-86.71875   54.140625]	Antarctica
807	[-86.71875   55.546875]	Antarctica
808	[-86.71875   56.953125]	Antarctica
809	[-86.71875   58.359375]	Antarctica
810	[-86.71875   59.765625]	Antarctica
811	[-86.71875   61.171875]	Antarctica
812	[-86.71875   62.578125]	Antarctica
813	[-86.71875   63.984375]	Antarctica
814	[-86.71875   65.390625]	Antarctica
815	[-86.71875   66.796875]	Antarctica
816	[-86.71875   68.203125]	Antarctica
817	[-86.71875   69.609375]	Antarctica
818	[-86.71875   71.015625]	Antarctica
819	[-86.71875   72.421875]	Antarctica
820	[-86.71875   73.828125]	Antarctica
821	[-86.71875   75.234375]	Antarctica
822	[-86.71875   76.640625]	Antarctica
823	[-86.71875   78.046875]	Antarctica
824	[-86.71875   79.453125]	Antarctica
825	[-86.71875   80.859375]	Antarctica
826	[-86.71875   82.265625]	Antarctica
827	[-86.71875   83.671875]	Antarctica
828	[-86.71875   85.078125]	Antarctica
829	[-86.71875   86.484375]	Antarctica
830	[-86.71875   87.890625]	Antarctica
831	[-86.71875   89.296875]	Antarctica
832	[-86.71875   90.703125]	Antarctica
833	[-86.71875   92.109375]	Antarctica
834	[-86.71875   93.515625]	Antarctica
835	[-86.71875   94.921875]	Antarctica
836	[-86.71875   96.328125]	Antarctica
837	[-86.71875   97.734375]	Antarctica
838	[-86.71875   99.140625]	Antarctica
839	[-86.71875  100.546875]	Antarctica
840	[-86.71875  101.953125]	Antarctica
841	[-86.71875  103.359375]	Antarctica
842	[-86.71875  104.765625]	Antarctica
843	[-86.71875  106.171875]	Antarctica
844	[-86.71875  107.578125]	Antarctica
845	[-86.71875  108.984375]	Antarctica
846	[-86.71875  110.390625]	Antarctica
847	[-86.71875  111.796875]	Antarctica
848	[-86.71875  113.203125]	Antarctica
849	[-86.71875  114.609375]	Antarctica
850	[-86.71875  116.015625]	Antarctica
851	[-86.71875  117.421875]	Antarctica
852	[-86.71875  118.828125]	Antarctica
853	[-86.71875  120.234375]	Antarctica
854	[-86.71875  121.640625]	Antarctica
855	[-86.71875  123.046875]	Antarctica
856	[-86.71875  124.453125]	Antarctica
857	[-86.71875  125.859375]	Antarctica
858	[-86.71875  127.265625]	Antarctica
859	[-86.71875  128.671875]	Antarctica
860	[-86.71875  130.078125]	Antarctica
861	[-86.71875  131.484375]	Antarctica
862	[-86.71875  132.890625]	Antarctica
863	[-86.71875  134.296875]	Antarctica
864	[-86.71875  135.703125]	Antarctica
865	[-86.71875  137.109375]	Antarctica
866	[-86.71875  138.515625]	Antarctica
867	[-86.71875  139.921875]	Antarctica
868	[-86.71875  141.328125]	Antarctica
869	[-86.71875  142.734375]	Antarctica
870	[-86.71875  144.140625]	Antarctica
871	[-86.71875  145.546875]	Antarctica
872	[-86.71875  146.953125]	Antarctica
873	[-86.71875  148.359375]	Antarctica
874	[-86.71875  149.765625]	Antarctica
875	[-86.71875  151.171875]	Antarctica
876	[-86.71875  152.578125]	Antarctica
877	[-86.71875  153.984375]	Antarctica
878	[-86.71875  155.390625]	Antarctica
879	[-86.71875  156.796875]	Antarctica
880	[-86.71875  158.203125]	Antarctica
881	[-86.71875  159.609375]	Antarctica
882	[-86.71875  161.015625]	Antarctica
883	[-86.71875  162.421875]	Antarctica
884	[-86.71875  163.828125]	Antarctica
885	[-86.71875  165.234375]	Antarctica
886	[-86.71875  166.640625]	Antarctica
887	[-86.71875  168.046875]	Antarctica
888	[-86.71875  169.453125]	Antarctica
889	[-86.71875  170.859375]	Antarctica
890	[-86.71875  172.265625]	Antarctica
891	[-86.71875  173.671875]	Antarctica
892	[-86.71875  175.078125]	Antarctica
893	[-86.71875  176.484375]	Antarctica
894	[-86.71875  177.890625]	Antarctica
895	[-86.71875  179.296875]	Antarctica
896	[-86.71875  180.703125]	Antarctica
897	[-86.71875  182.109375]	Antarctica
898	[-86.71875  183.515625]	Antarctica
899	[-86.71875  184.921875]	Antarctica
900	[-86.71875  186.328125]	Antarctica
901	[-86.71875  187.734375]	Antarctica
902	[-86.71875  189.140625]	Antarctica
903	[-86.71875  190.546875]	Antarctica
904	[-86.71875  191.953125]	Antarctica
905	[-86.71875  193.359375]	Antarctica
906	[-86.71875  194.765625]	Antarctica
907	[-86.71875  196.171875]	Antarctica
908	[-86.71875  197.578125]	Antarctica
909	[-86.71875  198.984375]	Antarctica
910	[-86.71875  200.390625]	Antarctica
911	[-86.71875  201.796875]	Antarctica
912	[-86.71875  203.203125]	Antarctica
913	[-86.71875  204.609375]	Antarctica
914	[-86.71875  206.015625]	Antarctica
915	[-86.71875  207.421875]	Antarctica
916	[-86.71875  208.828125]	Antarctica
917	[-86.71875  210.234375]	Antarctica
918	[-86.71875  211.640625]	Antarctica
919	[-86.71875  213.046875]	Antarctica
920	[-86.71875  214.453125]	Antarctica
921	[-86.71875  215.859375]	Antarctica
922	[-86.71875  217.265625]	Antarctica
923	[-86.71875  218.671875]	Antarctica
924	[-86.71875  220.078125]	Antarctica
925	[-86.71875  221.484375]	Antarctica
926	[-86.71875  222.890625]	Antarctica
927	[-86.71875  224.296875]	Antarctica
928	[-86.71875  225.703125]	Antarctica
929	[-86.71875  227.109375]	Antarctica
930	[-86.71875  228.515625]	Antarctica
931	[-86.71875  229.921875]	Antarctica
932	[-86.71875  231.328125]	Antarctica
933	[-86.71875  232.734375]	Antarctica
934	[-86.71875  234.140625]	Antarctica
935	[-86.71875  235.546875]	Antarctica
936	[-86.71875  236.953125]	Antarctica
937	[-86.71875  238.359375]	Antarctica
938	[-86.71875  239.765625]	Antarctica
939	[-86.71875  241.171875]	Antarctica
940	[-86.71875  242.578125]	Antarctica
941	[-86.71875  243.984375]	Antarctica
942	[-86.71875  245.390625]	Antarctica
943	[-86.71875  246.796875]	Antarctica
944	[-86.71875  248.203125]	Antarctica
945	[-86.71875  249.609375]	Antarctica
946	[-86.71875  251.015625]	Antarctica
947	[-86.71875  252.421875]	Antarctica
948	[-86.71875  253.828125]	Antarctica
949	[-86.71875  255.234375]	Antarctica
950	[-86.71875  256.640625]	Antarctica
951	[-86.71875  258.046875]	Antarctica
952	[-86.71875  259.453125]	Antarctica
953	[-86.71875  260.859375]	Antarctica
954	[-86.71875  262.265625]	Antarctica
955	[-86.71875  263.671875]	Antarctica
956	[-86.71875  265.078125]	Antarctica
957	[-86.71875  266.484375]	Antarctica
958	[-86.71875  267.890625]	Antarctica
959	[-86.71875  269.296875]	Antarctica
960	[-86.71875  270.703125]	Antarctica
961	[-86.71875  272.109375]	Antarctica
962	[-86.71875  273.515625]	Antarctica
963	[-86.71875  274.921875]	Antarctica
964	[-86.71875  276.328125]	Antarctica
965	[-86.71875  277.734375]	Antarctica
966	[-86.71875  279.140625]	Antarctica
967	[-86.71875  280.546875]	Antarctica
968	[-86.71875  281.953125]	Antarctica
969	[-86.71875  283.359375]	Antarctica
970	[-86.71875  284.765625]	Antarctica
971	[-86.71875  286.171875]	Antarctica
972	[-86.71875  287.578125]	Antarctica
973	[-86.71875  288.984375]	Antarctica
974	[-86.71875  290.390625]	Antarctica
975	[-86.71875  291.796875]	Antarctica
976	[-86.71875  293.203125]	Antarctica
977	[-86.71875  294.609375]	Antarctica
978	[-86.71875  296.015625]	Antarctica
979	[-86.71875  297.421875]	Antarctica
980	[-86.71875  298.828125]	Antarctica
981	[-86.71875  300.234375]	Antarctica
982	[-86.71875  301.640625]	Antarctica
983	[-86.71875  303.046875]	Antarctica
984	[-86.71875  304.453125]	Antarctica
985	[-86.71875  305.859375]	Antarctica
986	[-86.71875  307.265625]	Antarctica
987	[-86.71875  308.671875]	Antarctica
988	[-86.71875  310.078125]	Antarctica
989	[-86.71875  311.484375]	Antarctica
990	[-86.71875  312.890625]	Antarctica
991	[-86.71875  314.296875]	Antarctica
992	[-86.71875  315.703125]	Antarctica
993	[-86.71875  317.109375]	Antarctica
994	[-86.71875  318.515625]	Antarctica
995	[-86.71875  319.921875]	Antarctica
996	[-86.71875  321.328125]	Antarctica
997	[-86.71875  322.734375]	Antarctica
998	[-86.71875  324.140625]	Antarctica
999	[-86.71875  325.546875]	Antarctica
1000	[-86.71875  326.953125]	Antarctica
1001	[-86.71875  328.359375]	Antarctica
1002	[-86.71875  329.765625]	Antarctica
1003	[-86.71875  331.171875]	Antarctica
1004	[-86.71875  332.578125]	Antarctica
1005	[-86.71875  333.984375]	Antarctica
1006	[-86.71875  335.390625]	Antarctica
1007	[-86.71875  336.796875]	Antarctica
1008	[-86.71875  338.203125]	Antarctica
1009	[-86.71875  339.609375]	Antarctica
1010	[-86.71875  341.015625]	Antarctica
1011	[-86.71875  342.421875]	Antarctica
1012	[-86.71875  343.828125]	Antarctica
1013	[-86.71875  345.234375]	Antarctica
1014	[-86.71875  346.640625]	Antarctica
1015	[-86.71875  348.046875]	Antarctica
1016	[-86.71875  349.453125]	Antarctica
1017	[-86.71875  350.859375]	Antarctica
1018	[-86.71875  352.265625]	Antarctica
1019	[-86.71875  353.671875]	Antarctica
1020	[-86.71875  355.078125]	Antarctica
1021	[-86.71875  356.484375]	Antarctica
1022	[-86.71875  357.890625]	Antarctica
1023	[-86.71875  359.296875]	Antarctica
1024	[-85.78125    0.703125]	Antarctica
1025	[-85.78125    2.109375]	Antarctica
1026	[-85.78125    3.515625]	Antarctica
1027	[-85.78125    4.921875]	Antarctica
1028	[-85.78125    6.328125]	Antarctica
1029	[-85.78125    7.734375]	Antarctica
1030	[-85.78125    9.140625]	Antarctica
1031	[-85.78125   10.546875]	Antarctica
1032	[-85.78125   11.953125]	Antarctica
1033	[-85.78125   13.359375]	Antarctica
1034	[-85.78125   14.765625]	Antarctica
1035	[-85.78125   16.171875]	Antarctica
1036	[-85.78125   17.578125]	Antarctica
1037	[-85.78125   18.984375]	Antarctica
1038	[-85.78125   20.390625]	Antarctica
1039	[-85.78125   21.796875]	Antarctica
1040	[-85.78125   23.203125]	Antarctica
1041	[-85.78125   24.609375]	Antarctica
1042	[-85.78125   26.015625]	Antarctica
1043	[-85.78125   27.421875]	Antarctica
1044	[-85.78125   28.828125]	Antarctica
1045	[-85.78125   30.234375]	Antarctica
1046	[-85.78125   31.640625]	Antarctica
1047	[-85.78125   33.046875]	Antarctica
1048	[-85.78125   34.453125]	Antarctica
1049	[-85.78125   35.859375]	Antarctica
1050	[-85.78125   37.265625]	Antarctica
1051	[-85.78125   38.671875]	Antarctica
1052	[-85.78125   40.078125]	Antarctica
1053	[-85.78125   41.484375]	Antarctica
1054	[-85.78125   42.890625]	Antarctica
1055	[-85.78125   44.296875]	Antarctica
1056	[-85.78125   45.703125]	Antarctica
1057	[-85.78125   47.109375]	Antarctica
1058	[-85.78125   48.515625]	Antarctica
1059	[-85.78125   49.921875]	Antarctica
1060	[-85.78125   51.328125]	Antarctica
1061	[-85.78125   52.734375]	Antarctica
1062	[-85.78125   54.140625]	Antarctica
1063	[-85.78125   55.546875]	Antarctica
1064	[-85.78125   56.953125]	Antarctica
1065	[-85.78125   58.359375]	Antarctica
1066	[-85.78125   59.765625]	Antarctica
1067	[-85.78125   61.171875]	Antarctica
1068	[-85.78125   62.578125]	Antarctica
1069	[-85.78125   63.984375]	Antarctica
1070	[-85.78125   65.390625]	Antarctica
1071	[-85.78125   66.796875]	Antarctica
1072	[-85.78125   68.203125]	Antarctica
1073	[-85.78125   69.609375]	Antarctica
1074	[-85.78125   71.015625]	Antarctica
1075	[-85.78125   72.421875]	Antarctica
1076	[-85.78125   73.828125]	Antarctica
1077	[-85.78125   75.234375]	Antarctica
1078	[-85.78125   76.640625]	Antarctica
1079	[-85.78125   78.046875]	Antarctica
1080	[-85.78125   79.453125]	Antarctica
1081	[-85.78125   80.859375]	Antarctica
1082	[-85.78125   82.265625]	Antarctica
1083	[-85.78125   83.671875]	Antarctica
1084	[-85.78125   85.078125]	Antarctica
1085	[-85.78125   86.484375]	Antarctica
1086	[-85.78125   87.890625]	Antarctica
1087	[-85.78125   89.296875]	Antarctica
1088	[-85.78125   90.703125]	Antarctica
1089	[-85.78125   92.109375]	Antarctica
1090	[-85.78125   93.515625]	Antarctica
1091	[-85.78125   94.921875]	Antarctica
1092	[-85.78125   96.328125]	Antarctica
1093	[-85.78125   97.734375]	Antarctica
1094	[-85.78125   99.140625]	Antarctica
1095	[-85.78125  100.546875]	Antarctica
1096	[-85.78125  101.953125]	Antarctica
1097	[-85.78125  103.359375]	Antarctica
1098	[-85.78125  104.765625]	Antarctica
1099	[-85.78125  106.171875]	Antarctica
1100	[-85.78125  107.578125]	Antarctica
1101	[-85.78125  108.984375]	Antarctica
1102	[-85.78125  110.390625]	Antarctica
1103	[-85.78125  111.796875]	Antarctica
1104	[-85.78125  113.203125]	Antarctica
1105	[-85.78125  114.609375]	Antarctica
1106	[-85.78125  116.015625]	Antarctica
1107	[-85.78125  117.421875]	Antarctica
1108	[-85.78125  118.828125]	Antarctica
1109	[-85.78125  120.234375]	Antarctica
1110	[-85.78125  121.640625]	Antarctica
1111	[-85.78125  123.046875]	Antarctica
1112	[-85.78125  124.453125]	Antarctica
1113	[-85.78125  125.859375]	Antarctica
1114	[-85.78125  127.265625]	Antarctica
1115	[-85.78125  128.671875]	Antarctica
1116	[-85.78125  130.078125]	Antarctica
1117	[-85.78125  131.484375]	Antarctica
1118	[-85.78125  132.890625]	Antarctica
1119	[-85.78125  134.296875]	Antarctica
1120	[-85.78125  135.703125]	Antarctica
1121	[-85.78125  137.109375]	Antarctica
1122	[-85.78125  138.515625]	Antarctica
1123	[-85.78125  139.921875]	Antarctica
1124	[-85.78125  141.328125]	Antarctica
1125	[-85.78125  142.734375]	Antarctica
1126	[-85.78125  144.140625]	Antarctica
1127	[-85.78125  145.546875]	Antarctica
1128	[-85.78125  146.953125]	Antarctica
1129	[-85.78125  148.359375]	Antarctica
1130	[-85.78125  149.765625]	Antarctica
1131	[-85.78125  151.171875]	Antarctica
1132	[-85.78125  152.578125]	Antarctica
1133	[-85.78125  153.984375]	Antarctica
1134	[-85.78125  155.390625]	Antarctica
1135	[-85.78125  156.796875]	Antarctica
1136	[-85.78125  158.203125]	Antarctica
1137	[-85.78125  159.609375]	Antarctica
1138	[-85.78125  161.015625]	Antarctica
1139	[-85.78125  162.421875]	Antarctica
1140	[-85.78125  163.828125]	Antarctica
1141	[-85.78125  165.234375]	Antarctica
1142	[-85.78125  166.640625]	Antarctica
1143	[-85.78125  168.046875]	Antarctica
1144	[-85.78125  169.453125]	Antarctica
1145	[-85.78125  170.859375]	Antarctica
1146	[-85.78125  172.265625]	Antarctica
1147	[-85.78125  173.671875]	Antarctica
1148	[-85.78125  175.078125]	Antarctica
1149	[-85.78125  176.484375]	Antarctica
1150	[-85.78125  177.890625]	Antarctica
1151	[-85.78125  179.296875]	Antarctica
1152	[-85.78125  180.703125]	Antarctica
